user_id,track_id,artists,album_name,track_name,popularity,duration_ms,danceability,energy,liveness,valence,tempo,track_genre
1812,11812,Kato,Avatar Vibes,Avatar: the Last Airbender,44,94356,0.741,0.127,0.106,0.229,86.091,country
1813,11813,Fabvl,Moonwalker,Moonwalker,57,233240,0.522,0.718,0.363,0.58,141.042,country
1814,11814,Zarcort,Destiny Epic Rap,Destiny Epic Rap,33,175104,0.562,0.781,0.253,0.611,81.941,country
1815,11815,Macaroni Empitsu,LiKE,働く女,34,217786,0.743,0.505,0.048,0.752,95.046,country
1816,11816,Anime Piano Dreamers,Anime Piano For Sleep,"Loneliness (from ""Naruto Shippuden"") - Piano Lullaby",40,90117,0.379,0.0138,0.106,0.378,65.14,country
1817,11817,Macaroni Empitsu,愛を知らずに魔法は使えない,カーペット夜想曲,34,248593,0.616,0.864,0.194,0.658,122.081,country
1818,11818,WANDS,BURN THE SECRET,アイリメンバーU,32,207893,0.572,0.841,0.126,0.595,132.945,country
1819,11819,Sayuri,About a Voyage (My Hero Academia Ending Theme Song) [World Edition],航海の唄,48,284133,0.359,0.949,0.0352,0.302,180.025,country
1820,11820,Miliyah,M BEST,20-CRY-,33,249573,0.52,0.575,0.111,0.522,147.917,country
1821,11821,ENHYPEN,BORDER : DAY ONE,Outro : Cross the Line,50,115433,0.39,0.488,0.117,0.436,159.819,country
1822,11822,Zarcort;Kronno Zomber,Flow en Cuarentena,Mi perro vive mejor que tú (feat. Kronno Zomber),33,148687,0.635,0.64,0.282,0.534,171.949,country
1823,11823,T.M.Revolution,B☆E☆S☆T,魔弾 〜Der Freischutz〜,34,279946,0.598,0.994,0.27,0.644,143.975,country
1824,11824,Keyblade,Epitafio,Epitafio,32,281597,0.531,0.939,0.264,0.812,169.683,country
1825,11825,Keyblade,Soy el Origen (Assassin's Creed: Origins Rap),Soy el Origen (Assassin's Creed: Origins Rap),32,212971,0.485,0.742,0.146,0.374,88.788,country
1826,11826,Laharl Square;omar1up,"Ángeles y Demonios (From ""Dragon Ball Super"")","Ángeles y Demonios (From ""Dragon Ball Super"")",32,287921,0.506,0.658,0.089,0.805,157.938,country
1827,11827,Kballero Rap,Baki. Convictos Condenados Rap,Baki. Convictos Condenados Rap,33,162262,0.71,0.86,0.0355,0.781,98.045,country
1828,11828,DeGoBooM,Hacha Suculenta,Hacha Suculenta,32,141710,0.771,0.692,0.632,0.767,115.038,country
1829,11829,Doblecero,Buda vs Hajun,Buda vs Hajun,33,229503,0.81,0.965,0.0928,0.349,114.987,country
1830,11830,Keyblade,Cuestión de Fe (Outlast 2 Rap),Cuestión de Fe (Outlast 2 Rap),32,201257,0.64,0.803,0.171,0.668,107.974,country
1831,11831,Cradle Of Filth,Lovecraft & Witch Hearts,Hallowed Be Thy Name,51,430733,0.428,0.972,0.0787,0.225,118.306,black-metal
1832,11832,Make Them Suffer,Doomswitch,Doomswitch,58,275205,0.25,0.952,0.0892,0.126,143.022,black-metal
1833,11833,Behemoth,I Loved You at Your Darkest,Bartzabel,47,301285,0.468,0.913,0.0787,0.187,109.003,black-metal
1834,11834,Sadness,I Want to Be There,I Want to Be with You,41,355474,0.144,0.466,0.0764,0.0737,87.29,black-metal
1835,11835,Cradle Of Filth,Nymphetamine Special Edition,Nymphetamine Fix,54,302360,0.462,0.905,0.0839,0.253,122.925,black-metal
1836,11836,ORM,Intet • Altet,Fra dyden,26,1478618,0.174,0.664,0.0543,0.0371,127.958,black-metal
1837,11837,Mayhem,Deathcrush,Deathcrush,51,212986,0.219,0.908,0.319,0.208,121.476,black-metal
1838,11838,Dissection,Reinkaos,Maha-Kali,40,366333,0.571,0.853,0.0919,0.648,109.019,black-metal
1839,11839,Rotting Christ,Rituals,Devadevam,36,318248,0.387,0.809,0.0832,0.0706,115.975,black-metal
1840,11840,Behemoth,The Satanist,O Father O Satan O Sun!,49,433440,0.261,0.92,0.157,0.183,84.013,black-metal
1841,11841,Dimmu Borgir,Abrahadabra,Gateways,49,310026,0.172,0.943,0.168,0.15,165.144,black-metal
1842,11842,Behemoth,The Satanist,Blow Your Trumpets Gabriel,47,265440,0.175,0.945,0.285,0.169,118.282,black-metal
1843,11843,Avhath,FELO DE SE / HALLOWED GROUND,HALLOWED GROUND,31,170101,0.134,0.899,0.23,0.118,90.559,black-metal
1844,11844,Alcest,Les voyages de l'âme,Autre temps,44,350320,0.24,0.548,0.0941,0.128,127.337,black-metal
1845,11845,Alcest,Souvenirs d'un autre monde,Souvenirs d'un autre monde,42,368626,0.354,0.704,0.111,0.245,128.001,black-metal
1846,11846,Rotting Christ,Kata Ton Daimona Eaytoy (Do What Thou Wilt),Χ Ξ Σ - 666,46,348053,0.39,0.758,0.0978,0.0993,84.003,black-metal
1847,11847,Alcest,Spiritual Instinct,Sapphire,49,300503,0.402,0.76,0.0791,0.199,74.999,black-metal
1848,11848,Mayhem,De Mysteriis Dom Sathanas,Freezing Moon,56,383053,0.168,0.974,0.0752,0.0943,93.424,black-metal
1849,11849,Morbid Angel,Altars of Madness,Immortal Rites,48,243520,0.19,0.934,0.363,0.36,98.424,black-metal
1850,11850,Behemoth,Evangelion,Ov Fire and the Void,49,267320,0.471,0.973,0.0243,0.152,130.034,black-metal
1851,11851,End It,Unpleasant Living,Hatekeeper,31,61412,0.346,0.992,0.308,0.357,141.893,black-metal
1852,11852,Shemhamforash,Apophis,Apophis,47,428000,0.265,0.983,0.04,0.106,120.087,black-metal
1853,11853,I AM,Eternal Steel,Manic Cure,26,206320,0.449,0.994,0.108,0.0992,119.98,black-metal
1854,11854,Dimmu Borgir,Puritanical Euphoric Misanthropia,Puritania,54,186488,0.303,0.969,0.417,0.163,109.384,black-metal
1855,11855,Avhath,FELO DE SE / HALLOWED GROUND,FELO DE SE,25,366586,0.273,0.899,0.309,0.0369,142.966,black-metal
1856,11856,I AM,Eternal Steel,Heaven on Earth,27,209346,0.185,0.937,0.125,0.0599,80.13,black-metal
1857,11857,Burzum,Filosofem,Dunkelheit,52,425066,0.295,0.545,0.585,0.438,54.669,black-metal
1858,11858,Avhath,The Annual Horrors,The Annual Horrors,26,138837,0.338,0.944,0.161,0.115,93.53,black-metal
1859,11859,Eshtadur,MOTHER GRAY,Burning Heart - Survivor Cover,25,273871,0.427,0.921,0.0839,0.397,99.959,black-metal
1860,11860,Deicide,Metal,Once upon the Cross,0,214213,0.205,0.95,0.212,0.313,184.498,black-metal
1861,11861,Gruzja,Vulgator (Priest Simulator Ost),Legion,25,288101,0.296,0.908,0.599,0.236,175.047,black-metal
1862,11862,Cradle Of Filth,From The Cradle To Enslave,From the Cradle to Enslave,48,397160,0.342,0.926,0.186,0.0972,147.313,black-metal
1863,11863,Satyricon,"Now, Diabolical",K.I.N.G,52,216346,0.533,0.954,0.051,0.398,129.758,black-metal
1864,11864,Cradle Of Filth,Midian,Her Ghost in the Fog,48,384813,0.379,0.996,0.0981,0.0386,128.049,black-metal
1865,11865,End It,End It,Give Up / Vas a Morir,26,145264,0.197,0.932,0.349,0.734,164.071,black-metal
1866,11866,Wiegedood,There's Always Blood At The End Of The Road,Until It Is Not,25,340482,0.223,0.943,0.375,0.0306,78.705,black-metal
1867,11867,Gruzja,Vulgator (Priest Simulator Ost),Wybór Nie Zakaz,27,208946,0.499,0.973,0.285,0.25,124.976,black-metal
1868,11868,Winds of Plague,The Great Stone War,The Great Stone War,25,257733,0.276,0.976,0.581,0.137,130.074,black-metal
1869,11869,Winds of Plague,Decimate the Weak,Origins and Endings,26,270213,0.297,0.929,0.0751,0.252,124.959,black-metal
1870,11870,Cradle Of Filth,Metal,Courting Baphomet,0,317480,0.476,0.968,0.0469,0.421,94.993,black-metal
1871,11871,Kanonenfieber,Menschenmühle,Ins Niemandsland,28,260933,0.532,0.926,0.351,0.213,134.069,black-metal
1872,11872,Therion,Les Fleurs du mal,Lilith,26,148626,0.328,0.8,0.265,0.428,81.455,black-metal
1873,11873,End It,One Way Track,One Way Track,30,135530,0.244,0.939,0.343,0.394,177.634,black-metal
1874,11874,Eisregen,Leblos,Leblos,29,234013,0.458,0.963,0.156,0.607,74.991,black-metal
1875,11875,Winds of Plague,Decimate the Weak,Angels of Debauchery,25,272693,0.481,0.959,0.133,0.28,114.399,black-metal
1876,11876,Samael,Ceremony of Opposites,Flagellation,24,221546,0.353,0.973,0.104,0.286,118.021,black-metal
1877,11877,Samael,Ceremony of Opposites,Crown,25,246200,0.266,0.921,0.0929,0.399,88.255,black-metal
1878,11878,Sarcófago,The Laws of Scourge,Midnight Queen,31,375666,0.258,0.804,0.173,0.145,120.728,black-metal
1879,11879,Samael,Ceremony of Opposites,Till We Meet Again,24,251706,0.357,0.943,0.226,0.257,83.101,black-metal
1880,11880,Kvelertak,Kvelertak,Ordsmedar Av Rang,25,267386,0.4,0.823,0.1,0.128,134.887,black-metal
1881,11881,Thurisaz,Scent of a Dream,Years of Silence,49,431293,0.26,0.738,0.0799,0.242,117.157,black-metal
1882,11882,Deafheaven,Sunbather,Dream House,46,554573,0.1,0.804,0.384,0.0954,82.211,black-metal
1883,11883,Agalloch,The Mantle,A Desolation Song (2016 - Remaster),12,308522,0.246,0.666,0.223,0.319,61.256,black-metal
1884,11884,Alcest,Écailles de lune,Sur l'océan couleur de fer,42,498706,0.464,0.306,0.157,0.115,133.982,black-metal
1885,11885,Cradle Of Filth,Godspeed On The Devil's Thunder,The Death of Love,42,433706,0.555,0.959,0.39,0.396,109.968,black-metal
1886,11886,Alcest,Kodama,Kodama,41,547400,0.466,0.573,0.341,0.245,104.996,black-metal
1887,11887,Agalloch,The Mantle,In The Shadow Of Our Pale Companion (2016 - Remaster),11,892319,0.247,0.846,0.125,0.0698,115.064,black-metal
1888,11888,ORM,Intet • Altet,"Floden, som kan skabe",23,1455781,0.102,0.65,0.141,0.0605,158.445,black-metal
1889,11889,Behemoth,The Satanist,Ora Pro Nobis Lucifer,44,335213,0.105,0.986,0.0746,0.0591,176.042,black-metal
1890,11890,Akitsa,Goétie,Affront Final,23,300160,0.325,1,0.227,0.0441,171.806,black-metal
1891,11891,In The Burial,Lamentations: Of Deceit & Redemption,In Linear Lights,23,478760,0.159,0.944,0.0925,0.0375,99.721,black-metal
1892,11892,Wormwood,Arkivet,The Archive,22,429540,0.424,0.948,0.111,0.134,136.047,black-metal
1893,11893,Mayhem,Deathcrush,Chainsaw Gutsfuck,50,212760,0.249,0.828,0.112,0.279,120.23,black-metal
1894,11894,Vreid,Wild North West,Wild North West,24,323319,0.307,0.865,0.0452,0.191,82.466,black-metal
1895,11895,Kvaen;Rasmus Rova;Sebastian Ramstedt,The Great Below,Ensamvarg,22,277385,0.191,0.795,0.266,0.336,119.931,black-metal
1896,11896,Behemoth,Opvs Contra Natvram,Post-God Nirvana,49,190520,0.365,0.685,0.189,0.0395,79.99,black-metal
1897,11897,Gruzja,Vulgator (Priest Simulator Ost),Happy End,24,228491,0.575,0.863,0.154,0.637,120.033,black-metal
1898,11898,Mortuary Drape,All the Witches Dance,Primordial,22,187066,0.246,0.997,0.323,0.0828,169.21,black-metal
1899,11899,LIK,Carnage,Rid You of Your Flesh,23,220200,0.209,0.989,0.177,0.113,104.536,black-metal
1900,11900,Celtic Frost,Monotheist,A Dying God Coming into Human Flesh,47,339186,0.153,0.329,0.0604,0.0793,102.001,black-metal
1901,11901,Behemoth,Opvs Contra Natvram,The Deathless Sun,51,283336,0.265,0.962,0.4,0.156,167.759,black-metal
1902,11902,Månegarm,Ynglingaättens Öde,Adils fall,23,294933,0.456,0.93,0.457,0.54,155.98,black-metal
1903,11903,Burzum,Filosofem,Jesus' Tod,47,519293,0.285,0.93,0.518,0.0341,80.436,black-metal
1904,11904,Cradle Of Filth,Damnation And A Day,Babalon A.D. (So Glad for the Madness),22,337933,0.408,0.981,0.288,0.204,161.079,black-metal
1905,11905,Behemoth,Opvs Contra Natvram,Versvs Christvs,49,389927,0.207,0.883,0.071,0.142,181.908,black-metal
1906,11906,Alcest,Spiritual Instinct,Protection,44,349968,0.156,0.901,0.035,0.171,145.627,black-metal
1907,11907,Moonspell,Irreligious,Raven Clows,24,196133,0.457,0.892,0.231,0.581,134.427,black-metal
1908,11908,Bathory,Blood Fire Death,A Fine Day to Die,48,516266,0.232,0.931,0.0927,0.0371,122.684,black-metal
1909,11909,End It,End It,Blind Faith,24,171458,0.21,0.931,0.343,0.453,156.866,black-metal
1910,11910,Truchło Strzygi,Gwiezdny Demon,Ostatnie tchnienie Nosferatu,25,250326,0.341,0.924,0.281,0.285,132.477,black-metal
1911,11911,Eisregen,Satan liebt dich,Onkel Fritze,23,186653,0.488,0.993,0.353,0.152,140.043,black-metal
1912,11912,Kvelertak;Nate Newton,Splid,Discord,23,253483,0.259,0.981,0.706,0.103,170.105,black-metal
1913,11913,Enslaved,Utgard,Urjotun,22,261213,0.316,0.908,0.12,0.564,177.052,black-metal
1914,11914,Cruel Force,The Rise Of Satanic Might,Leather And Metal,23,166426,0.282,0.997,0.052,0.615,177.114,black-metal
1915,11915,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,25,231333,0.416,0.846,0.0905,0.333,101.183,black-metal
1916,11916,Therion,Theli,Nightside of Eden,25,449280,0.439,0.739,0.227,0.308,138.986,black-metal
1917,11917,Old Man's Child,In Defiance of Existence,The Soul Receiver,23,271493,0.414,0.922,0.125,0.277,139.93,black-metal
1918,11918,Therion,Theli,Invocation of Naamah,24,329360,0.403,0.727,0.199,0.141,83.934,black-metal
1919,11919,Darkthrone,Transilvanian Hunger,Transilvanian Hunger - Studio,48,369760,0.267,1,0.45,0.0215,138.616,black-metal
1920,11920,Eisregen,Marschmusik,Fleischbrand,24,329426,0.446,0.939,0.354,0.315,140.049,black-metal
1921,11921,Dimmu Borgir,Spiritual Black Dimensions,The Blazing Monoliths of Defiance,22,277093,0.169,0.949,0.276,0.112,112.758,black-metal
1922,11922,Hypocrisy,End of Disclosure,Tales of Thy Spineless,25,276324,0.169,0.958,0.171,0.139,110,black-metal
1923,11923,Bölzer,Aura,Entranced By the Wolfshook,23,403000,0.147,0.901,0.0617,0.0978,144.397,black-metal
1924,11924,Eisregen,Krebskollektion,Blutgeil,24,258680,0.386,0.882,0.326,0.757,142.817,black-metal
1925,11925,Satyricon,Live at the Opera,Mother North,22,502586,0.0855,0.995,0.988,0.0263,81.51,black-metal
1926,11926,Hypocrisy,A Taste of Extreme Divinity,Valley of the Damned,25,257013,0.4,0.984,0.324,0.0724,109.974,black-metal
1927,11927,Samael,Passage,The Ones Who Came Before,23,222520,0.355,0.94,0.214,0.126,164.235,black-metal
1928,11928,Bucovina,Septentrion,Asteapta-Ma Dincolo (De Moarte),24,379946,0.417,0.965,0.0941,0.154,148.008,black-metal
1929,11929,Midnight,Rebirth by Blasphemy,Rebirth by Blasphemy,23,187506,0.172,0.944,0.117,0.221,149.696,black-metal
1930,11930,Kvelertak,Kvelertak,Utrydd Dei Svake,25,382893,0.364,0.747,0.102,0.117,161.953,black-metal
1931,11931,al'Tyr,Vive La France,Vive La France,34,472852,0.508,0.98,0.73,0.0572,103.971,black-metal
1932,11932,Deafheaven,Ordinary Corrupt Human Love,Near,40,328642,0.296,0.48,0.112,0.157,133.509,black-metal
1933,11933,Vader,Tibi Et Igni,Triumph of Death,52,225920,0.555,0.959,0.0969,0.299,102.531,black-metal
1934,11934,I AM,The Iron Gate,The Iron Gate,22,245706,0.295,0.962,0.534,0.107,150.971,black-metal
1935,11935,Horn,Turm am Hang,Turm am Hang,22,309105,0.422,0.847,0.102,0.268,113.363,black-metal
1936,11936,Ljå,Til Avsky For Livet,Til Satan,21,439306,0.141,0.994,0.182,0.0336,102.337,black-metal
1937,11937,ORM,Intet • Altet,Mod døden,21,1431042,0.189,0.674,0.0874,0.0598,123.603,black-metal
1938,11938,De Profundis,The Blinding Light of Faith,Obsidian Spires,22,302053,0.279,0.953,0.174,0.246,200.661,black-metal
1939,11939,Behemoth,The Satanist,The Satanist,40,333826,0.374,0.943,0.125,0.338,112.084,black-metal
1940,11940,Deafheaven,Ordinary Corrupt Human Love,You Without End,42,456440,0.295,0.817,0.32,0.276,128.351,black-metal
1941,11941,Deafheaven,Sunbather,Sunbather,41,616786,0.106,0.804,0.31,0.112,154.99,black-metal
1942,11942,Xanthochroid,Of Erthe and Axen: Act I,The Sound of Hunger Rises,21,362746,0.239,0.829,0.0838,0.148,105.929,black-metal
1943,11943,Negator,VNITAS PVRITAS EXISTENTIA,Temple of Light,21,337315,0.417,0.927,0.334,0.107,126.956,black-metal
1944,11944,Ihsahn,Das Seelenbrechen,Pulse,43,293760,0.509,0.474,0.128,0.0988,142.008,black-metal
1945,11945,Groza,The Redemptive End,Homewards,22,646986,0.143,0.983,0.0531,0.0353,82.482,black-metal
1946,11946,End It,End It,Wishlist,23,105400,0.251,0.925,0.299,0.589,95.929,black-metal
1947,11947,Khold,Svartsyn,I Demonens Bok,21,171502,0.393,0.951,0.266,0.467,140.026,black-metal
1948,11948,Dissection,Reinkaos,Maha-Kali,41,364460,0.569,0.836,0.1,0.655,109.01,black-metal
1949,11949,Moonspell,Irreligious,A Poisoned Gift,22,334533,0.523,0.826,0.1,0.109,124.542,black-metal
1950,11950,Devil Master,Satan Spits on Children of Light,Devil is Your Master,23,116867,0.234,0.991,0.362,0.0487,178.967,black-metal
1951,11951,Behemoth,Demigod,Conquer All,48,211266,0.235,0.927,0.0748,0.253,90.497,black-metal
1952,11952,Gruzja,Vulgator (Priest Simulator Ost),Steampop,22,212246,0.482,0.942,0.509,0.401,149.947,black-metal
1953,11953,Truchło Strzygi,Gwiezdny Demon,Zagłada,23,275918,0.177,0.927,0.952,0.07,158.343,black-metal
1954,11954,Entombed,Left Hand Path,Left Hand Path,46,399093,0.166,0.927,0.344,0.219,131.984,black-metal
1955,11955,End It,End It,End It,23,97685,0.208,0.917,0.179,0.391,169.884,black-metal
1956,11956,Dark Funeral,In The Sign... (Re-issue + Bonus) [Deluxe Version],Shadows Over Transylvania,21,262466,0.15,0.991,0.274,0.0352,103.041,black-metal
1957,11957,Rose Funeral,Crucify Kill Rot,Sledge Hammer Facelift,23,298862,0.347,0.975,0.116,0.179,110.093,black-metal
1958,11958,Therion,Leviathan,Aži Dahāka,23,186635,0.359,0.87,0.103,0.264,186.046,black-metal
1959,11959,Nidingr,Sorrow Infinite and Darkness,Sorrow Infinite and Darkness,21,322080,0.168,0.95,0.133,0.0559,124.86,black-metal
1960,11960,Winds of Plague,Decimate the Weak,Unbreakable,22,256413,0.456,0.947,0.364,0.286,115.043,black-metal
1961,11961,Moonspell,Irreligious,Herr Spiegelmann,22,275066,0.258,0.564,0.17,0.037,114.917,black-metal
1962,11962,Winds of Plague,Against the World,Drop the Match,22,214720,0.215,0.894,0.276,0.35,199.794,black-metal
1963,11963,Sólstafir,Berdreyminn,Dýrafjörður,21,451262,0.399,0.443,0.0929,0.0364,114.032,black-metal
1964,11964,Windir,Likferd,Martyrium,21,300226,0.253,0.865,0.117,0.16,88.006,black-metal
1965,11965,Dimmu Borgir,Spiritual Black Dimensions,The Blazing Monoliths of Defiance,22,277093,0.169,0.949,0.276,0.112,112.758,black-metal
1966,11966,Bölzer,Hero,Hero,22,449213,0.208,0.919,0.0855,0.293,110.08,black-metal
1967,11967,Toxic Holocaust,Chemistry of Consciousness,Mkultra,23,127826,0.214,0.982,0.353,0.224,165.618,black-metal
1968,11968,Old Man's Child,In Defiance of Existence,In Defiance of Existence,21,296880,0.229,0.846,0.491,0.175,104.986,black-metal
1969,11969,Cradle Of Filth,Thornography [Special Edition],Stay,34,296240,0.532,0.772,0.112,0.189,120.077,black-metal
1970,11970,Eisregen,Krebskollektion,Mein Eichensarg,22,304613,0.224,0.918,0.0837,0.108,90.086,black-metal
1971,11971,Samael,Worship Him,Into The Pentagram,21,405800,0.311,0.729,0.225,0.119,141.326,black-metal
1972,11972,Samael,Ceremony of Opposites,Ceremony of Opposites,21,279626,0.484,0.846,0.137,0.207,136.903,black-metal
1973,11973,Kvelertak,Nattesferd,Svartmesse,23,214506,0.421,0.876,0.315,0.32,125.597,black-metal
1974,11974,Samael,Solar Soul,Solar Soul,22,224400,0.535,0.981,0.604,0.256,120.015,black-metal
1975,11975,Darkthrone,Circle The Wagons,Circle The Wagons,21,166826,0.217,0.936,0.308,0.333,73.833,black-metal
1976,11976,Samael,Ceremony of Opposites,To Our Martyrs,21,157280,0.248,0.969,0.383,0.447,148.138,black-metal
1977,11977,Moonspell,Memorial (Bonus Track Edition),Finisterra,23,248813,0.452,0.951,0.579,0.341,135.05,black-metal
1978,11978,Toxic Holocaust,Primal Future: 2019,Iron Cage,23,241981,0.401,0.984,0.0976,0.277,162.044,black-metal
1979,11979,Portrayal of Guilt,The End of Man Will Bring Peace to This Earth,The End of Man Will Bring Peace to This Earth,23,189709,0.154,0.879,0.3,0.189,143.858,black-metal
1980,11980,Emperor,IX Equilibrium,Decrystallizing Reason,22,382826,0.069,0.951,0.282,0.0323,78.763,black-metal
1981,11981,Venom,In League With Satan,Black Metal,10,224160,0.265,0.756,0.201,0.444,80.076,black-metal
1982,11982,Thurisaz,Scent of a Dream,Endless...,47,332093,0.289,0.499,0.13,0.172,113.526,black-metal
1983,11983,Dimmu Borgir,Death Cult Armageddon,Progenies of the Great Apocalypse,47,317800,0.11,0.939,0.145,0.097,88.58,black-metal
1984,11984,Deafheaven,Infinite Granite,Great Mass of Color,45,360333,0.28,0.875,0.15,0.462,129.129,black-metal
1985,11985,Dissection,Reinkaos,Nexion 218,46,92264,0.583,0.726,0.369,0.221,132.065,black-metal
1986,11986,(DOLCH),Feuer,Halo,22,432133,0.41,0.618,0.327,0.267,100.035,black-metal
1987,11987,Imperialist,Zenith,The Maw,21,327656,0.438,0.947,0.185,0.151,119.952,black-metal
1988,11988,Behemoth,I Loved You at Your Darkest,God = Dog,40,238905,0.384,0.984,0.0418,0.0739,130.153,black-metal
1989,11989,Khold,Svartsyn,Evig,20,227914,0.312,0.944,0.129,0.135,150.022,black-metal
1990,11990,Moonspell,Sin / Pecado,HandMadeGod,21,333666,0.479,0.911,0.219,0.488,119.985,black-metal
1991,11991,ORM,Intet • Altet,"Trance/Floden, som kan lede",21,1163250,0.221,0.114,0.127,0.0365,84.387,black-metal
